Geo_GEOID,Geo_NAME,SE_T001_001,SE_T002_001,SE_T002_002,SE_T003_001,SE_T003_002,SE_T003_003,SE_T150_002,SE_T150_008,SE_T027_008,SE_T030_002,SE_T037_003,SE_T049_003,SE_T049_004,SE_T049_005,SE_T049_006,SE_T049_007,SE_T049_009,SE_T049_011,SE_T049_012,SE_T053_003,SE_T053_004,SE_T053_006,SE_T056_002,SE_T056_017,SE_T080_002,SE_T108_002,SE_T114_002,SE_T128_003,SE_T128_004,SE_T128_005,SE_T128_006,SE_T129_009,SE_T145_002,SE_T131_002,B07003013,B07003016,B10063002
05000US37197,"Yadkin County, North Carolina",37819,37819,112.9132,337.7346,334.9387,2.795937,5785,79,10,148,1145,1598,2990,459,1566,945,681,3442,1100,1847,1678,9,1413,237,288,6262,2436,0,42,50,148,341,5382,2218,376,22,635
05000US37199,"Yancey County, North Carolina",17599,17599,56.30068,313.1807,312.5895,0.5911873,2151,175,70,16,718,795,918,75,692,330,299,1879,435,1491,754,0,877,83,155,2537,984,0,0,19,236,195,2405,1121,314,18,171
05000US38001,"Adams County, North Dakota",2348,2348,2.377398,988.7283,987.6342,1.094156,68,35,0,7,25,76,27,28,82,26,69,394,48,165,275,4,43,58,5,340,64,9,0,13,69,58,157,166,79,4,8
05000US38003,"Barnes County, North Dakota",11033,11033,7.396987,1513.404,1491.553,21.85091,703,97,29,87,165,430,525,239,408,227,315,1468,540,1055,875,23,272,211,100,1560,266,58,0,16,390,115,733,848,496,0,53
05000US38005,"Benson County, North Dakota",6802,6802,4.898083,1439.496,1388.707,50.7892,580,20,6,34,158,221,156,63,165,58,134,656,353,677,388,0,289,64,121,370,1110,20,1,3,107,31,1161,373,64,1,240
05000US38007,"Billings County, North Dakota",936,936,0.814735,1153.469,1148.84,4.629721,68,15,2,0,16,50,20,35,44,31,12,55,35,98,130,3,18,31,0,97,19,10,0,0,70,28,81,35,32,3,3
05000US38009,"Bottineau County, North Dakota",6650,6650,3.985814,1697.329,1668.417,28.91214,427,32,9,2,80,300,161,142,418,136,103,797,217,547,774,20,224,122,51,846,121,0,0,11,172,118,447,546,266,20,28
05000US38011,"Bowman County, North Dakota",3238,3238,2.786815,1167.146,1161.9,5.246348,227,3,0,29,39,107,42,61,204,54,85,384,98,232,283,5,85,69,8,428,35,0,0,12,79,37,228,252,120,0,20
05000US38013,"Burke County, North Dakota",2239,2239,2.028847,1128.95,1103.583,25.36724,168,3,0,0,21,69,26,28,156,71,40,146,58,178,210,6,53,59,2,189,84,5,0,4,72,49,242,130,140,2,15
05000US38015,"Burleigh County, North Dakota",90560,90560,55.46836,1668.293,1632.643,35.65003,4012,813,370,155,1122,4041,2081,1528,5994,3092,2788,13896,3461,9098,4257,39,1615,2266,441,15287,1788,199,44,205,924,1146,6071,5803,2597,210,610
05000US38017,"Cass County, North Dakota",166852,166852,94.53736,1767.917,1764.932,2.985525,5741,1944,818,265,2940,6870,8816,4042,11834,4277,8517,24303,9468,12038,6640,35,3836,3513,1990,25539,4330,855,163,535,2766,789,12671,8877,12197,725,1030
05000US38019,"Cavalier County, North Dakota",3867,3867,2.59748,1509.96,1488.751,21.20919,254,21,17,6,21,70,41,135,214,180,116,380,52,311,438,8,70,106,10,499,40,1,0,13,79,23,161,322,29,10,26
05000US38021,"Dickey County, North Dakota",5160,5160,4.560437,1142.131,1131.47,10.6605,435,31,25,6,73,131,293,104,300,103,87,732,197,296,468,61,108,82,17,655,103,5,0,10,294,2,352,317,291,19,13
05000US38023,"Divide County, North Dakota",2369,2369,1.879047,1294.193,1260.745,33.4478,210,6,0,5,21,142,40,63,75,90,57,170,90,174,382,0,67,87,14,229,33,0,0,0,59,2,145,169,57,22,7
05000US38025,"Dunn County, North Dakota",4284,4284,2.132977,2082.042,2008.461,73.58171,265,5,5,9,81,186,127,50,207,190,29,272,163,332,379,12,77,165,12,439,105,13,0,12,101,64,785,322,276,20,43
05000US38027,"Eddy County, North Dakota",2370,2370,3.760886,644.1143,630.1706,13.94372,185,6,0,4,26,127,67,41,100,52,38,437,15,252,235,3,87,45,1,305,95,0,0,3,80,15,183,185,87,1,17
05000US38029,"Emmons County, North Dakota",3426,3426,2.268221,1555.022,1510.435,44.58735,375,9,2,3,53,104,16,63,141,66,85,305,72,229,499,15,116,74,23,330,61,3,0,0,148,13,194,268,8,13,9
05000US38031,"Foster County, North Dakota",3345,3345,5.263978,646.822,635.451,11.37104,269,12,1,0,21,104,274,61,164,134,68,327,79,221,354,26,93,34,14,448,91,0,0,2,101,20,244,246,36,10,11
05000US38033,"Golden Valley County, North Dakota",1895,1895,1.892146,1003.11,1001.508,1.601348,94,2,2,22,4,56,12,34,165,70,7,189,62,145,199,25,47,27,12,177,57,0,4,4,88,13,318,112,154,0,0
05000US38035,"Grand Forks County, North Dakota",69793,69793,48.58965,1439.503,1436.376,3.12672,2555,799,308,163,1372,2794,2102,917,5697,1752,1668,12028,3741,8204,2530,76,2730,1107,703,8942,2414,393,117,384,1347,333,5159,5216,5822,590,382
05000US38037,"Grant County, North Dakota",2369,2369,1.427839,1665.932,1659.151,6.781214,206,5,0,6,33,52,57,45,86,71,46,304,34,172,406,22,131,61,3,297,45,0,0,4,82,12,187,189,107,8,11
05000US38039,"Griggs County, North Dakota",2311,2311,3.260363,716.4459,708.8167,7.62915,214,9,9,0,20,90,158,45,118,53,61,239,37,153,252,8,55,44,19,211,36,3,0,2,80,16,152,196,34,8,16
05000US38041,"Hettinger County, North Dakota",2639,2639,2.330839,1133.769,1132.211,1.558661,236,3,0,0,31,110,41,29,157,53,81,179,59,205,259,13,40,47,25,256,60,25,0,2,97,19,194,218,148,2,13
05000US38043,"Kidder County, North Dakota",2419,2419,1.790303,1432.915,1351.167,81.74763,161,3,3,2,22,130,37,42,119,57,97,275,78,209,370,1,41,82,14,315,30,7,1,20,104,54,200,141,32,39,9
05000US38045,"LaMoure County, North Dakota",4111,4111,3.587439,1150.89,1145.943,4.947274,405,11,5,59,36,141,171,122,163,100,102,429,77,290,512,37,113,112,22,483,102,0,9,0,197,25,248,277,78,4,16
05000US38047,"Logan County, North Dakota",1939,1939,1.953039,1011.235,992.8118,18.4231,227,4,1,0,18,102,26,56,62,57,43,230,55,112,316,20,58,46,6,181,8,0,0,3,117,16,83,141,53,17,9
05000US38049,"McHenry County, North Dakota",5912,5912,3.154797,1911.568,1873.972,37.59612,411,11,8,20,79,217,137,211,334,245,143,487,95,405,677,8,158,130,32,878,200,0,3,1,238,123,413,432,102,14,39
05000US38051,"McIntosh County, North Dakota",2737,2737,2.807949,994.7398,974.7329,20.00691,391,0,0,7,15,89,60,52,116,50,79,429,54,229,354,18,104,44,24,307,38,2,3,5,239,27,95,195,34,6,16
05000US38053,"McKenzie County, North Dakota",10718,10718,3.88269,2860.921,2760.457,100.4634,495,36,15,60,205,472,160,112,600,532,225,888,361,787,712,18,219,384,41,799,595,42,0,4,261,104,1917,666,502,0,120
05000US38055,"McLean County, North Dakota",9576,9576,4.537099,2328.019,2110.6,217.4189,595,12,2,12,68,402,178,166,361,368,170,1044,308,791,831,43,269,152,38,1320,252,20,0,7,224,141,745,776,189,11,59
05000US38057,"Mercer County, North Dakota",8671,8671,8.313883,1112.491,1042.954,69.5368,579,35,3,12,119,432,224,70,481,683,152,727,303,527,563,0,188,131,81,1394,157,17,0,11,176,101,1043,640,403,28,49
05000US38059,"Morton County, North Dakota",29633,29633,15.38369,1945.446,1926.261,19.18451,1641,161,36,66,390,1560,1110,360,1861,1318,702,4379,1170,2592,2142,21,759,471,110,5481,531,87,4,16,248,327,1623,2017,860,319,234
05000US38061,"Mountrail County, North Dakota",9675,9675,5.300539,1941.545,1825.286,116.2583,500,38,0,42,210,404,90,129,404,292,156,836,420,1156,868,117,227,321,25,935,413,4,0,0,181,62,1852,717,272,31,132
05000US38063,"Nelson County, North Dakota",3032,3032,3.088285,1008.816,981.7747,27.04148,193,3,3,21,13,119,88,122,102,91,107,328,83,282,324,6,92,77,14,308,64,0,0,0,105,18,199,292,71,0,0
05000US38065,"Oliver County, North Dakota",1768,1768,2.44702,731.1896,722.5115,8.678126,155,4,0,2,20,110,17,6,50,103,26,141,41,172,230,12,35,21,17,265,2,0,0,10,26,18,203,140,0,3,7
05000US38067,"Pembina County, North Dakota",7136,7136,6.378867,1121.402,1118.694,2.708458,574,7,4,22,114,231,463,129,382,197,173,713,146,600,582,9,122,141,68,946,76,0,4,7,172,69,596,646,156,19,39
05000US38069,"Pierce County, North Dakota",4373,4373,4.293146,1082.335,1018.6,63.73418,371,0,0,5,33,166,37,93,269,180,46,527,101,121,452,2,209,71,24,534,275,0,0,0,126,74,407,333,77,14,13
05000US38071,"Ramsey County, North Dakota",11578,11578,9.754459,1300.916,1186.944,113.9716,723,64,22,95,69,420,266,130,745,304,338,1369,1142,1015,807,4,401,108,121,1495,341,113,17,0,253,75,1079,797,161,0,60
05000US38073,"Ransom County, North Dakota",5457,5457,6.328006,863.7397,862.357,1.38268,387,26,0,9,68,149,622,65,265,200,69,684,189,343,497,12,124,79,13,703,112,0,4,2,117,31,256,407,108,9,5
05000US38075,"Renville County, North Dakota",2573,2573,2.933688,892.7474,877.053,15.69441,135,5,0,7,12,113,50,65,105,46,77,216,59,206,242,6,46,47,23,330,40,10,0,1,58,51,124,202,40,6,3
05000US38077,"Richland County, North Dakota",16329,16329,11.37292,1445.445,1435.779,9.66642,899,41,20,26,255,630,1581,335,959,335,347,2228,487,1152,1210,12,396,125,100,2527,407,35,7,48,431,118,781,1128,913,78,58
05000US38079,"Rolette County, North Dakota",14607,14607,16.17473,939.3448,903.0751,36.26973,1322,41,41,123,281,466,168,20,552,154,264,1877,599,2415,518,25,865,95,230,702,2118,4,6,6,124,214,4225,567,75,54,429
05000US38081,"Sargent County, North Dakota",3889,3889,4.529939,866.8998,858.5104,8.389383,230,4,0,0,19,92,687,41,197,113,68,378,69,262,345,20,75,49,13,498,37,6,0,32,144,11,188,294,115,57,8
05000US38083,"Sheridan County, North Dakota",1395,1395,1.434621,1005.643,972.3826,33.26006,143,0,0,3,26,61,53,12,43,39,29,94,36,93,159,2,77,23,17,129,62,0,0,5,49,22,96,122,45,0,13
05000US38085,"Sioux County, North Dakota",4431,4431,4.049925,1128.245,1094.094,34.1507,329,20,10,33,323,21,14,4,47,41,31,451,282,808,125,3,176,25,133,130,805,11,0,0,67,7,1253,160,122,1,199
05000US38087,"Slope County, North Dakota",665,665,0.5473758,1219.126,1214.888,4.238621,58,0,0,0,0,9,11,12,22,15,7,52,11,46,128,2,22,14,1,55,16,5,0,0,31,12,51,46,18,0,2
05000US38089,"Stark County, North Dakota",29837,29837,22.35391,1340.203,1334.755,5.447527,1825,290,138,82,555,1242,1229,573,1890,1483,671,3015,1235,2149,1893,46,597,789,166,4387,360,93,7,31,503,544,2857,1749,1967,145,212
05000US38091,"Steele County, North Dakota",1969,1969,2.764637,715.4622,712.2094,3.252863,86,3,3,0,43,111,69,52,82,57,49,217,9,114,269,7,49,39,7,227,28,2,0,4,95,15,97,185,11,0,3
05000US38093,"Stutsman County, North Dakota",21108,21108,9.500702,2297.913,2221.73,76.18282,1471,59,20,28,292,936,1223,432,947,436,493,3124,682,1807,1214,66,652,292,163,2960,684,88,7,27,348,211,1642,1482,916,57,81
05000US38095,"Towner County, North Dakota",2292,2292,2.237042,1041.479,1024.567,16.9115,126,0,0,0,53,38,26,55,56,58,91,167,56,162,258,19,69,54,13,192,136,1,0,6,116,10,218,145,16,1,11
05000US38097,"Traill County, North Dakota",8075,8075,9.3683,862.5139,861.9493,0.5645524,425,31,15,9,111,248,332,230,372,251,211,1238,216,816,470,12,232,109,51,1215,162,5,0,32,240,58,350,621,266,6,35
05000US38099,"Walsh County, North Dakota",10995,10995,8.578662,1294.095,1281.668,12.42669,1008,37,4,47,191,303,596,237,560,255,248,1404,252,835,832,20,334,167,79,1386,284,14,0,38,268,77,811,752,257,50,43
05000US38101,"Ward County, North Dakota",68954,68954,34.25132,2055.948,2013.178,42.77037,2827,263,112,265,887,2483,1206,1439,5132,2430,1987,7897,3302,6075,2886,29,1040,1037,246,9633,1262,108,74,25,896,1259,5300,6213,4739,1034,394
05000US38103,"Wells County, North Dakota",4179,4179,3.288755,1290.372,1270.694,19.67859,477,17,11,11,45,167,79,68,230,174,138,393,45,307,478,14,127,38,3,510,0,0,0,5,160,27,247,207,26,0,34
05000US38105,"Williams County, North Dakota",31643,31643,15.23007,2148.138,2077.666,70.47226,1573,164,16,92,356,1527,884,665,1434,1319,809,3079,980,1771,2511,16,556,1314,77,4178,836,4,0,51,831,615,2969,2280,2772,35,352
05000US39001,"Adams County, Ohio",28111,28111,48.14623,586.2478,583.8671,2.380682,4159,39,9,11,1120,824,1639,198,1527,954,288,2399,841,1264,1040,45,1527,77,393,3883,2189,81,0,0,154,940,3526,1829,111,0,442
05000US39003,"Allen County, Ohio",104664,104664,260.0348,406.8499,402.5,4.34989,7426,492,200,203,3957,2536,10310,1439,5054,1931,2110,11834,4685,4874,2962,82,3344,881,1251,15855,5407,290,73,101,728,738,9259,7274,2398,107,1366
05000US39005,"Ashland County, Ohio",53343,53343,126.1203,426.8,422.9533,3.84669,4428,462,219,229,1488,1289,5220,493,2719,1198,695,5994,1967,2315,1505,140,1280,280,477,8988,2919,55,14,78,969,625,5871,3735,361,234,686
05000US39007,"Ashtabula County, Ohio",99175,99175,141.2876,1367.905,701.937,665.9683,10022,290,100,303,3545,2258,9734,741,4492,2459,1415,9408,3095,4427,3117,73,3556,331,1099,16278,6444,543,22,57,712,1008,10573,8506,1187,348,1513
05000US39009,"Athens County, Ohio",65103,65103,129.2687,508.4377,503.6254,4.812336,3686,1526,514,82,2820,1210,1659,310,3042,780,804,11336,3601,8221,1645,61,3929,386,938,6631,2897,180,22,486,3924,513,4926,3451,1989,615,687
05000US39011,"Auglaize County, Ohio",45871,45871,114.2799,401.9109,401.3915,0.5193793,2220,111,33,63,959,1302,7096,454,2354,988,625,4594,1752,2296,1679,23,816,348,439,8090,1280,35,17,118,444,361,2494,2786,426,40,517
05000US39013,"Belmont County, Ohio",69228,69228,130.0958,541.2747,532.1309,9.143765,5154,230,86,117,2512,1758,2316,688,4350,1554,1245,7568,2746,3975,1666,31,2162,582,784,10118,2936,142,4,15,780,558,5562,5589,1594,64,785
05000US39015,"Brown County, Ohio",44059,44059,89.91318,493.4515,490.0172,3.434386,4479,101,52,183,1650,1520,3493,462,1805,945,1202,4364,1730,2488,1753,63,1254,359,508,7848,2374,30,24,29,209,910,4432,3213,718,35,786
05000US39017,"Butler County, Ohio",373638,373638,800.0784,470.0262,467.0017,3.024485,24528,3384,1178,568,11637,9010,28823,5509,23177,7531,12196,40197,18156,19427,12162,158,8650,6404,2763,65677,16527,1186,186,183,3892,2003,28987,22444,8054,1437,5344
05000US39019,"Carroll County, Ohio",28108,28108,71.23011,398.9299,394.6084,4.321508,2594,148,84,107,890,1249,2591,352,1379,736,495,2485,967,1217,1448,32,606,268,273,4862,1184,40,28,0,205,439,3231,2092,387,12,359
05000US39021,"Champaign County, Ohio",39175,39175,91.43892,429.8334,428.4281,1.405352,2887,75,30,225,1411,822,5211,322,1751,1004,802,3862,1376,2252,1424,0,659,189,745,6808,1410,10,32,28,373,578,2677,2911,596,44,800
05000US39023,"Clark County, Ohio",136175,136175,342.5956,402.5268,397.4804,5.046449,11883,590,170,355,5861,2761,11040,1824,7100,2554,3365,14479,5201,7548,4522,165,4440,962,4025,21501,8527,495,37,264,1482,827,11480,12648,1807,356,1812
05000US39025,"Clermont County, Ohio",201092,201092,444.786,459.7664,452.1095,7.65686,14161,876,292,282,5180,6260,14188,3165,12948,4452,7854,19152,8215,9198,7598,118,3736,3436,1379,38505,6484,570,146,57,918,1298,14684,14139,3163,288,2741
05000US39027,"Clinton County, Ohio",41854,41854,102.4116,412.2949,408.6842,3.610733,3199,160,47,49,1336,1195,2983,535,2483,1887,1079,3816,1539,2307,1689,66,1245,279,601,6629,2046,119,19,24,632,658,3560,3151,572,74,584
05000US39029,"Columbiana County, Ohio",105230,105230,197.826,534.7266,531.9321,2.794509,9302,253,62,304,4289,2477,9517,1252,5322,3622,1675,10172,4511,4818,3837,66,3336,771,1188,16367,5382,166,58,0,1007,1090,9965,9211,2286,227,1730
05000US39031,"Coshocton County, Ohio",36665,36665,65.01876,567.483,563.9142,3.568814,3595,50,15,133,1085,895,4164,284,1664,850,358,3403,1065,1758,1588,111,1058,106,343,5878,1637,132,32,139,418,462,4685,2687,241,59,403
05000US39033,"Crawford County, Ohio",42485,42485,105.7405,402.6965,401.7855,0.9110139,3427,35,27,145,1505,897,4411,411,1952,795,713,3950,1529,2051,1243,7,1314,204,410,6487,2142,73,18,109,503,358,3470,3453,235,98,460
05000US39035,"Cuyahoga County, Ohio",1258710,1258710,2753.382,1245.529,457.1506,788.3781,100034,11962,4768,2638,62792,21716,74154,16146,61298,24834,45828,154781,57278,71297,42217,602,57923,23131,19739,201021,72289,28614,408,2319,15468,7973,102232,74103,18793,7546,15935
05000US39037,"Darke County, Ohio",52185,52185,87.24854,599.7582,598.119,1.639307,3931,66,28,50,1575,1849,6664,670,2548,1251,850,4444,1843,2113,2501,88,1224,260,502,8483,2273,157,60,77,565,451,3954,3701,678,94,506
05000US39039,"Defiance County, Ohio",38488,38488,93.5424,414.181,411.4497,2.731286,2629,117,33,62,1331,761,5127,321,2254,741,681,3760,1441,1854,1328,35,818,273,285,6942,1779,57,27,51,377,180,3469,2722,447,56,536
05000US39041,"Delaware County, Ohio",188996,188996,426.4408,457.3293,443.1939,14.13541,4150,2331,963,166,2718,4256,9005,3384,10409,3145,13271,22688,7110,13166,10258,46,1834,8850,876,41997,2742,262,73,121,1077,1208,7801,9726,3169,608,1494
05000US39043,"Erie County, Ohio",75808,75808,301.3092,625.9812,251.5954,374.3858,5057,347,91,54,2944,1495,6468,727,3794,1692,1336,7897,5805,4660,3195,32,2049,874,530,13739,2979,465,97,125,743,599,6117,6638,1222,78,910
05000US39045,"Fairfield County, Ohio",150163,150163,297.7003,508.5615,504.4099,4.151544,8306,631,256,229,4483,4628,7269,2673,8887,4026,5000,16410,6094,10768,5443,174,2658,2020,1439,27788,4951,242,105,104,908,1180,9787,11206,2708,168,1961
05000US39047,"Fayette County, Ohio",28719,28719,70.67356,407.015,406.3613,0.6536884,2483,46,25,87,924,758,2386,372,2036,685,386,2634,746,1738,1159,42,1060,251,511,4402,1935,15,0,20,202,189,2860,2179,343,224,560
05000US39049,"Franklin County, Ohio",1232118,1232118,2314.361,543.6237,532.3793,11.24438,78299,14714,5927,2046,42340,25358,48374,19156,78356,33922,64095,155207,61598,90642,40773,411,38462,22542,14395,193178,70264,15877,632,3858,15703,6955,124896,66407,29247,9479,15636
05000US39051,"Fulton County, Ohio",42466,42466,104.7401,407.2261,405.4419,1.784231,2727,97,60,78,1354,1717,4909,684,1992,1120,803,4603,1483,2146,1589,49,787,336,285,8109,1565,30,25,64,330,269,2197,2653,397,27,525
05000US39053,"Gallia County, Ohio",30376,30376,65.11046,471.1964,466.5303,4.666162,4014,116,61,135,892,840,1611,260,1375,1114,531,3528,621,1508,775,42,1107,146,381,3768,2103,54,11,0,291,470,3622,2125,694,29,667
05000US39055,"Geauga County, Ohio",94020,94020,234.9514,408.2935,400.1678,8.125667,5691,789,262,825,1956,3921,7544,1447,5035,1694,3160,10047,3389,4547,6773,81,1108,2929,579,20326,2287,652,54,135,891,776,9983,5911,819,292,865
05000US39057,"Greene County, Ohio",164325,164325,397.1768,416.2556,413.7326,2.523063,8066,2780,1009,253,5354,3333,7628,1523,9604,2400,3632,20885,6483,15728,5592,82,4608,3356,1345,28718,6058,321,88,170,2505,746,10305,16617,5843,1310,2002
05000US39059,"Guernsey County, Ohio",39478,39478,75.59159,528.3026,522.2538,6.048706,4235,103,55,61,1697,1246,2690,411,1712,803,670,4088,1449,2212,1581,59,1549,203,432,6307,2733,64,22,7,344,565,3777,3127,446,9,588
05000US39061,"Hamilton County, Ohio",805965,805965,1985.486,412.6292,405.9282,6.700914,53291,8809,3860,1409,33176,16648,44956,10878,44087,18436,31617,98070,37787,40290,28186,494,33655,18306,12379,134876,48029,14554,372,1036,11132,5173,66393,44974,18500,4223,10394
05000US39063,"Hancock County, Ohio",75672,75672,142.4125,533.6589,531.3577,2.301106,3842,435,119,35,2182,1673,10553,1053,4316,1732,1660,7676,3249,3311,2642,24,1775,1053,335,14103,3295,100,175,63,877,271,5348,5324,1688,414,651
05000US39065,"Hardin County, Ohio",31652,31652,67.28674,470.6479,470.4048,0.2432142,2043,155,86,30,1269,743,3340,289,1559,700,521,3454,1414,1685,1111,18,765,90,267,4840,1415,33,0,16,406,431,3335,2001,620,31,339
05000US39067,"Harrison County, Ohio",15521,15521,38.57759,410.7672,402.332,8.435238,1574,34,25,54,323,617,990,174,765,512,127,1544,554,686,433,55,512,74,213,2727,977,5,0,0,264,203,1566,1442,201,25,180
05000US39069,"Henry County, Ohio",27890,27890,67.04162,419.7506,416.0102,3.740421,1666,78,27,48,752,968,3380,225,1292,898,458,3145,727,1580,1046,28,449,265,191,5409,944,34,8,60,131,186,1772,1890,538,10,298
05000US39071,"Highland County, Ohio",43109,43109,77.943,557.7922,553.0836,4.708509,4714,163,88,125,1824,1099,3278,445,2031,1539,682,3386,1305,2098,1902,66,1484,251,602,7295,3074,133,9,16,374,722,4842,3467,250,33,642
05000US39073,"Hocking County, Ohio",28690,28690,68.09435,423.6279,421.3271,2.300784,2310,31,7,34,1229,1179,1664,336,1590,630,626,3200,999,1960,1113,65,987,148,468,4729,1581,76,68,8,221,464,3002,2544,128,5,435
05000US39075,"Holmes County, Ohio",43702,43702,103.4285,423.9792,422.5333,1.445982,10338,43,18,1467,688,1967,5755,659,2268,927,510,2504,1529,1175,3264,118,679,322,181,5303,2600,168,0,1479,1297,464,17446,1618,438,40,333
