Geo_GEOID,Geo_NAME,SE_T002_001,SE_T002_002,SE_T002_003,SE_T012_001,SE_T012_002,SE_T012_003,SE_T057_001,SE_T098_001,SE_T104_001,ACS16_5yr_B25077001,ACS16_5yr_B25077001s
05000US48067,"Cass County, Texas",30346,32.3876,936.9636493,43,41.5,44.5,39366,1979,570,85500,3115.757576
05000US48069,"Castro County, Texas",7875,8.80445,894.4340437,34.7,34.3,34.8,42733,1965,653,70400,5744.848485
05000US48071,"Chambers County, Texas",38072,63.7565,597.1469335,35.5,36.2,35.3,70396,1996,867,158700,5018.787879
05000US48073,"Cherokee County, Texas",51257,48.67831,1052.973997,37.7,36.7,38.9,40769,1978,660,89300,2915.151515
05000US48075,"Childress County, Texas",7059,10.13634,696.4048698,33.5,31.2,37.6,37125,1970,741,73200,5123.636364
05000US48077,"Clay County, Texas",10367,9.522138,1088.726094,45.9,44.9,46.5,45341,1974,634,82300,2821.212121
05000US48079,"Cochran County, Texas",2955,3.812498,775.0822876,33.8,31.9,35.3,38625,1965,453,33000,1499.393939
05000US48081,"Coke County, Texas",3228,3.541532,911.4699836,49.1,47.6,51.7,41756,1973,531,74000,4684.242424
05000US48083,"Coleman County, Texas",8476,6.716612,1261.945788,47.2,45.8,48.5,42049,1965,603,63800,3377.575758
05000US48085,"Collin County, Texas",886633,1053.84,841.3352463,36.2,35.5,36.9,86188,1996,1168,240700,1169.090909
05000US48087,"Collingsworth County, Texas",3032,3.301248,918.4405302,36.9,36,39.6,40257,1960,583,57600,2823.636364
05000US48089,"Colorado County, Texas",20792,21.65169,960.2946485,43.9,43.2,45,45398,1978,646,106200,8026.060606
05000US48091,"Comal County, Texas",124234,222.0402,559.5112008,42.5,41.5,43.5,69666,1995,1018,227000,3678.787879
05000US48093,"Comanche County, Texas",13506,14.4025,937.7535958,44.4,42.9,45.9,39054,1976,496,79400,5555.757576
05000US48095,"Concho County, Texas",4142,4.210397,983.7551309,41.3,39.9,48,48516,1967,618,100800,13438.78788
05000US48097,"Cooke County, Texas",38878,44.4411,874.8207945,40.4,39,42,56269,1979,740,134000,6584.242424
05000US48099,"Coryell County, Texas",75710,71.95364,1052.205301,31,29.3,32.7,49275,1983,917,103400,2243.636364
05000US48101,"Cottle County, Texas",1560,1.732249,900.5635424,48,47.4,50.8,33750,1962,,42600,4442.424242
05000US48103,"Crane County, Texas",4823,6.143408,785.0691509,33.1,31.7,34.1,60133,1973,690,77800,5046.666667
05000US48105,"Crockett County, Texas",3836,1.366426,2807.323833,40.5,35.2,43,50646,1968,554,76600,6165.454545
05000US48107,"Crosby County, Texas",5987,6.650755,900.1985183,38.7,38,39.9,39026,1960,589,56100,2387.272727
05000US48109,"Culberson County, Texas",2259,0.592578,3812.15656,40.5,42.3,40.3,33981,1971,531,60100,4077.575758
05000US48111,"Dallam County, Texas",7052,4.691538,1503.13182,31,29.2,31.8,43897,1971,704,79000,6404.242424
05000US48113,"Dallas County, Texas",2513054,2878.422,873.0665439,33.2,32.3,34,51411,1979,935,138600,603.030303
05000US48115,"Dawson County, Texas",13317,14.79164,900.3059597,33.1,31.1,37,42354,1963,586,62200,3975.757576
05000US48117,"Deaf Smith County, Texas",19039,12.71962,1496.821835,31.4,30.3,32.7,47219,1967,732,87400,2223.636364
05000US48119,"Delta County, Texas",5226,20.34847,256.8252332,43.8,41.6,46.1,40529,1974,558,71200,4484.242424
05000US48121,"Denton County, Texas",754650,858.9884,878.5334048,34.5,33.9,35.1,76678,1996,1051,212200,1419.393939
05000US48123,"DeWitt County, Texas",20660,22.72886,908.9763937,42,40.9,44.5,50582,1971,694,104300,6416.363636
05000US48125,"Dickens County, Texas",2237,2.480803,901.724147,42.8,41.5,46,42118,1956,472,50700,4093.939394
05000US48127,"Dimmit County, Texas",10842,8.158722,1328.884662,34,33.5,34.9,32204,1977,738,61300,3674.545455
05000US48129,"Donley County, Texas",3506,3.782557,926.8860983,40.9,37.6,46,40560,1971,570,66400,3213.939394
05000US48131,"Duval County, Texas",11510,6.417699,1793.47769,37.3,37.1,38.4,33115,1976,705,48400,3432.121212
05000US48133,"Eastland County, Texas",18252,19.70015,926.490532,42.5,39.6,47.1,34434,1971,531,58800,3063.030303
05000US48135,"Ector County, Texas",153177,170.6277,897.7263771,30.4,29.5,31.4,58335,1974,934,112300,1970.909091
05000US48137,"Edwards County, Texas",2028,0.9575655,2117.87073,49.2,49.1,49.3,39457,1972,482,73100,7836.969697
05000US48139,"Ellis County, Texas",160225,171.2429,935.6591305,35.9,34.7,36.8,64382,1992,932,150300,1843.636364
05000US48141,"El Paso County, Texas",833592,822.7418,1013.187854,31.6,29.8,33.4,42075,1982,765,114700,544.8484848
05000US48143,"Erath County, Texas",40641,37.52318,1083.090609,30.2,29.2,31,42492,1982,747,127100,8022.424242
05000US48145,"Falls County, Texas",17265,22.55434,765.4844671,39.3,38.4,39.8,38547,1970,553,65200,4993.939394
05000US48147,"Fannin County, Texas",33757,37.89378,890.8323344,41.7,39.8,44,45471,1982,709,94500,2685.454545
05000US48149,"Fayette County, Texas",24909,26.21977,950.0081452,47.7,45.8,49.2,51290,1981,733,154700,4916.363636
05000US48151,"Fisher County, Texas",3847,4.279479,898.9411472,43.4,43.6,43.2,41531,1959,553,62700,3707.272727
05000US48153,"Floyd County, Texas",6088,6.136215,992.1425798,37,36.6,37.6,43070,1960,658,57900,6068.484848
05000US48155,"Foard County, Texas",1320,1.873944,704.3965547,49.5,51.7,39.6,48068,1949,438,48600,4684.848485
05000US48157,"Fort Bend County, Texas",683756,793.3401,861.8700009,35.7,34.8,36.5,91152,1999,1252,217600,1835.757576
05000US48159,"Franklin County, Texas",10571,37.1706,284.3913964,43.3,42.5,44.5,42652,1986,707,116600,13376.36364
05000US48161,"Freestone County, Texas",19585,22.31322,877.7307076,41.4,40.8,42.2,45134,1983,667,82500,3104.242424
05000US48163,"Frio County, Texas",18542,16.35817,1133.500801,31.6,30,34.9,37163,1986,685,71900,5653.939394
05000US48165,"Gaines County, Texas",19485,12.96956,1502.364212,28.4,28.2,28.7,58788,1979,752,102400,5923.030303
05000US48167,"Galveston County, Texas",314485,829.8958,378.9451874,37.5,36.3,39,63064,1985,941,161100,1461.212121
05000US48169,"Garza County, Texas",6614,7.403065,893.4136961,37.9,37.2,39.7,52708,1972,734,83300,5350.30303
05000US48171,"Gillespie County, Texas",25732,24.31649,1058.211939,50.1,47.9,52.4,55850,1988,893,254500,9433.939394
05000US48173,"Glasscock County, Texas",1253,1.391886,900.2176937,37.4,36.1,40.3,62159,1979,1048,191500,12325.45455
05000US48175,"Goliad County, Texas",7463,8.759275,852.0110889,45.7,44.5,46.5,54375,1984,686,124700,19007.27273
05000US48177,"Gonzales County, Texas",20370,19.09652,1066.686369,37.3,36.2,38,46630,1977,618,98800,7520
05000US48179,"Gray County, Texas",23028,24.86895,925.9740817,36.8,36.4,38.1,45264,1960,707,73700,2871.515152
05000US48181,"Grayson County, Texas",124231,133.1777,932.8213721,40.2,38.6,41.5,50212,1978,785,110000,1860.606061
05000US48183,"Gregg County, Texas",123283,450.9713,273.3721515,35.2,33.9,37.1,47140,1977,787,125700,2861.212121
05000US48185,"Grimes County, Texas",27140,34.46478,787.4704717,40.4,39.1,41.6,47839,1986,634,105800,3886.060606
05000US48187,"Guadalupe County, Texas",147313,207.1112,711.2747827,36.7,35.5,37.8,64599,1995,966,169200,1427.878788
05000US48189,"Hale County, Texas",35007,34.84385,1004.682388,32.7,31.8,34,44995,1962,611,77700,2659.393939
05000US48191,"Hall County, Texas",3162,3.57898,883.4920193,44.2,46.2,43,27244,1958,539,47800,4476.363636
05000US48193,"Hamilton County, Texas",8232,9.847898,835.9144459,48.3,47.6,49.4,45105,1971,606,102300,7204.242424
05000US48195,"Hansford County, Texas",5552,6.03603,919.8098895,35.7,36.4,34.7,41335,1965,673,89400,5886.060606
05000US48197,"Hardeman County, Texas",3952,5.685397,695.1141889,43.3,40.6,45,35156,1954,517,38400,5181.818182
05000US48199,"Hardin County, Texas",55624,62.45773,890.5863162,39.1,37.9,39.8,54352,1986,813,105100,3958.181818
05000US48201,"Harris County, Texas",4434257,2600.954,1704.857987,32.9,32.2,33.7,55584,1983,937,145600,495.7575758
05000US48203,"Harrison County, Texas",66431,73.81755,899.9350051,37.7,36.6,39.4,46230,1981,727,110100,3164.848485
05000US48205,"Hartley County, Texas",5966,4.080848,1461.951014,39.5,38.7,40.8,64614,1975,715,148200,8546.060606
05000US48207,"Haskell County, Texas",5812,6.435375,903.1330431,42.7,37.9,51.1,41067,1961,469,49200,4505.454545
05000US48209,"Hays County, Texas",185686,273.8783,677.9872154,31.1,30.6,31.6,60495,1999,992,195800,2364.848485
05000US48211,"Hemphill County, Texas",4151,4.580231,906.2861079,33.4,35.1,32.3,67773,1975,775,127600,14987.87879
05000US48213,"Henderson County, Texas",79213,90.65717,873.7643696,43.7,42,44.9,43434,1985,759,94100,2556.969697
05000US48215,"Hidalgo County, Texas",828334,527.2992,1570.899386,28.8,27.5,30.2,36094,1994,677,81400,688.4848485
05000US48217,"Hill County, Texas",34901,36.39815,958.8673677,42.5,41.6,43.1,43441,1980,660,89100,2610.909091
05000US48219,"Hockley County, Texas",23377,25.73449,908.3918412,33,31.8,34.5,50331,1974,656,80800,2339.393939
05000US48221,"Hood County, Texas",54217,128.8878,420.6528463,46.8,45,48.1,58315,1990,868,162600,2887.272727
05000US48223,"Hopkins County, Texas",35844,46.72103,767.1920148,39.2,37.8,40.1,45748,1980,692,96300,3021.818182
05000US48225,"Houston County, Texas",22802,18.52308,1231.00503,44.5,42.9,47.3,32434,1981,633,77400,2484.242424
05000US48227,"Howard County, Texas",36423,40.43444,900.7914724,36.9,36.7,37.2,50977,1963,827,81800,3428.484848
05000US48229,"Hudspeth County, Texas",3481,0.7616192,4570.52538,40.1,40.2,39.8,26635,1985,624,44300,4927.878788
05000US48231,"Hunt County, Texas",89068,105.9931,840.3190501,38.1,37,39.4,45643,1983,765,96400,2360.606061
05000US48233,"Hutchinson County, Texas",21782,24.5453,887.4204019,36.5,35.8,37.3,50114,1967,690,72800,2904.242424
05000US48235,"Irion County, Texas",1631,1.551053,1051.54385,42.5,43.1,42.1,64100,1971,859,153000,26604.84848
05000US48237,"Jack County, Texas",8866,9.735738,910.6654085,40,35.8,42.2,50390,1973,733,77700,5668.484848
05000US48239,"Jackson County, Texas",14678,17.69622,829.4426569,38.5,38,39,56601,1976,808,89900,3620
05000US48241,"Jasper County, Texas",35640,37.96922,938.6550362,40.4,39.6,41.7,44552,1981,681,89300,3932.727273
05000US48243,"Jeff Davis County, Texas",2221,0.9807664,2264.555654,51.9,55.6,51.7,50174,1987,646,112100,21227.27273
05000US48245,"Jefferson County, Texas",252993,288.7027,876.3096539,36,35.1,36.9,44965,1973,777,99500,1284.242424
05000US48247,"Jim Hogg County, Texas",5218,4.59261,1136.173097,36,30.3,43,34769,1977,556,65500,5058.181818
05000US48249,"Jim Wells County, Texas",41486,47.95131,865.1692533,34.2,32.9,36.1,43321,1975,721,73300,3686.060606
05000US48251,"Johnson County, Texas",157544,217.3622,724.7995527,36.8,36,37.7,59095,1988,907,124500,2067.878788
05000US48253,"Jones County, Texas",19944,21.47853,928.555147,39,36,44.9,47007,1968,699,73200,3988.484848
05000US48255,"Karnes County, Texas",14984,20.04369,747.5670034,35.8,33.5,41,46058,1972,662,90000,4273.333333
05000US48257,"Kaufman County, Texas",111830,143.2463,780.683129,35.8,35.2,36.4,60179,1994,916,141500,2916.363636
05000US48259,"Kendall County, Texas",39010,58.88712,662.4538739,43.4,41.9,44.7,76350,1997,1098,285900,7802.424242
05000US48261,"Kenedy County, Texas",558,0.3825972,1458.452892,31.7,26.6,45.2,24000,1961,471,,
05000US48263,"Kent County, Texas",667,0.7390525,902.506878,48.6,47.1,50,50625,1965,492,72900,7503.636364
05000US48265,"Kerr County, Texas",50505,45.77522,1103.326366,48,45.8,49.9,44261,1985,783,162600,5454.545455
05000US48267,"Kimble County, Texas",4453,3.559595,1250.984984,54.5,52.8,55.8,41263,1972,618,114900,13561.81818
05000US48269,"King County, Texas",274,0.3008105,910.8724828,39.8,39.8,38.9,57083,1978,729,72200,8876.363636
05000US48271,"Kinney County, Texas",3578,2.630776,1360.054833,43.5,40.5,46.4,34398,1981,515,72700,9543.636364
05000US48273,"Kleberg County, Texas",31877,36.17017,881.3062238,28,26.6,30.5,41469,1970,782,86600,2564.848485
05000US48275,"Knox County, Texas",3807,4.475532,850.625223,41,39.2,43.4,42188,1960,426,43300,2650.909091
05000US48277,"Lamar County, Texas",49626,54.70273,907.1942696,40.6,38.1,42.2,40283,1980,662,86300,1743.030303
05000US48279,"Lamb County, Texas",13561,13.34506,1016.181388,36.3,33,39,41401,1964,616,65700,2618.787879
05000US48281,"Lampasas County, Texas",20357,28.55754,712.8413815,41.1,40.7,41.7,50358,1984,789,138700,5507.878788
05000US48283,"La Salle County, Texas",7319,4.92297,1486.704056,33.1,33.8,32.3,40094,1980,384,63500,8727.272727
05000US48285,"Lavaca County, Texas",19654,20.26793,969.7092651,44.3,43.4,45.1,47753,1973,664,131000,10092.12121
05000US48287,"Lee County, Texas",16754,26.63425,629.0396403,41,39.1,43.1,54346,1984,779,127000,7340
05000US48289,"Leon County, Texas",16923,15.76937,1073.156379,44.8,44.6,44.9,47441,1985,635,99600,8043.030303
05000US48291,"Liberty County, Texas",78598,67.84819,1158.439171,36.2,35.2,37.1,49655,1988,801,89100,2536.969697
05000US48293,"Limestone County, Texas",23469,25.92434,905.2881975,39.1,37.4,42.1,37431,1980,673,83200,3032.121212
05000US48295,"Lipscomb County, Texas",3507,3.762161,932.1770201,34.8,31.8,41,60163,1969,675,95300,7497.575758
05000US48297,"Live Oak County, Texas",11976,11.51877,1039.694751,42.2,38.9,44.8,50741,1978,700,84900,2912.727273
05000US48299,"Llano County, Texas",19624,21.00953,934.0520558,56.4,55,57.6,48562,1986,741,169200,9369.69697
05000US48301,"Loving County, Texas",76,0.1136445,668.7518985,58.2,57.5,59.3,56875,1973,850,,
05000US48303,"Lubbock County, Texas",294682,329.0342,895.5969217,30.6,29.3,31.9,46859,1979,844,117100,1181.818182
05000US48305,"Lynn County, Texas",5723,6.416876,891.8670141,37.2,35.9,38.8,40722,1966,652,70600,3433.333333
05000US48307,"McCulloch County, Texas",8242,7.734599,1065.601478,43.9,40.6,45.5,40784,1966,685,75800,7222.424242
05000US48309,"McLennan County, Texas",243394,234.6849,1037.109633,33,31.5,34.4,44246,1977,789,118200,1664.848485
05000US48311,"McMullen County, Texas",671,0.5887003,1139.799023,39.6,32.9,41.5,57589,1980,523,78100,17714.54545
05000US48313,"Madison County, Texas",13843,29.70185,466.0652822,35.5,32,44,43209,1982,779,103900,5567.878788
05000US48315,"Marion County, Texas",10191,26.75569,380.8909694,49.2,49.2,49.3,35424,1981,654,89600,5509.090909
05000US48317,"Martin County, Texas",5451,5.957664,914.95585,32,31.7,32.9,63992,1973,841,108900,9534.545455
05000US48319,"Mason County, Texas",4064,4.375524,928.8031419,49.9,48.6,52.3,38496,1964,811,136600,16608.48485
05000US48321,"Matagorda County, Texas",36719,33.5979,1092.895652,37.1,36.4,38.1,41253,1975,695,98700,3811.515152
05000US48323,"Maverick County, Texas",56830,44.41673,1279.472776,29.7,27.6,31,37155,1990,602,93100,3064.242424
05000US48325,"Medina County, Texas",47920,36.15625,1325.358765,38.6,36.3,41.3,58333,1988,709,126000,5287.272727
05000US48327,"Menard County, Texas",2163,2.397934,902.0265051,41.8,35.8,45,37917,1964,623,56300,5341.818182
05000US48329,"Midland County, Texas",155817,173.0811,900.2541664,31.9,30.9,32.7,71424,1982,1148,175700,2880.606061
05000US48331,"Milam County, Texas",24372,23.9679,1016.860236,41.8,38.7,43.2,39213,1977,594,82400,4027.272727
05000US48333,"Mills County, Texas",4871,6.509759,748.2611719,46.1,45.5,46.6,44375,1976,506,123100,12978.18182
05000US48335,"Mitchell County, Texas",8995,9.872795,911.0895402,35.5,31.8,43.6,51555,1963,615,60800,9524.242424
05000US48337,"Montague County, Texas",19384,20.82273,930.9057123,43.9,43.4,44.6,46383,1977,731,93000,6083.030303
05000US48339,"Montgomery County, Texas",518849,497.9742,1041.91949,36.6,35.7,37.4,70805,1997,1077,190000,2353.333333
05000US48341,"Moore County, Texas",22186,24.65958,899.6909638,31.1,30.3,31.6,50552,1974,706,98200,4603.030303
05000US48343,"Morris County, Texas",12653,50.21334,251.9848339,42.9,41.8,44.2,37902,1971,645,77000,4998.181818
05000US48345,"Motley County, Texas",1022,1.032776,989.5659625,48.9,47.5,50.7,35433,1955,575,55200,2386.666667
05000US48347,"Nacogdoches County, Texas",65556,69.25865,946.5387855,30.4,30,30.7,38915,1984,745,114300,4174.545455
05000US48349,"Navarro County, Texas",48177,47.71738,1009.632205,38.1,36.7,38.8,43388,1980,738,83800,1840.606061
05000US48351,"Newton County, Texas",14138,15.14228,933.6771475,40.7,41,40.1,36829,1980,661,72300,4959.393939
05000US48353,"Nolan County, Texas",15017,16.46606,911.9972077,38,34.9,42.1,38411,1964,596,65400,3776.969697
05000US48355,"Nueces County, Texas",355667,424.2645,838.3142347,34.9,33.8,36.1,51882,1977,912,116600,1072.121212
05000US48357,"Ochiltree County, Texas",10577,11.52575,917.6845854,31.2,30.4,32.3,50011,1973,728,91800,4341.818182
05000US48359,"Oldham County, Texas",2069,1.378852,1500.523968,33.2,26,35.9,52292,1967,818,81100,7391.515152
05000US48361,"Orange County, Texas",83751,250.9161,333.7809442,37.9,36.6,39.5,51443,1979,770,101500,2664.848485
05000US48363,"Palo Pinto County, Texas",27922,29.32216,952.2490946,41.5,39.6,42.7,42824,1973,724,87000,3264.242424
05000US48365,"Panola County, Texas",23771,29.29789,811.3553823,38.3,37,39.9,50712,1980,706,92900,4127.272727
05000US48367,"Parker County, Texas",123601,136.8059,903.4774092,39.7,38.5,40.5,67979,1992,901,170100,2805.454545
05000US48369,"Parmer County, Texas",9921,11.26337,880.8196239,33.5,32.5,34.5,48589,1971,643,83600,4033.939394
05000US48371,"Pecos County, Texas",15826,3.322114,4763.83494,35.4,35.7,34.7,51735,1970,784,69800,4301.212121
05000US48373,"Polk County, Texas",46583,44.06909,1057.044712,43.4,41.9,46.1,40864,1985,658,84600,3116.969697
05000US48375,"Potter County, Texas",121883,134.1729,908.402615,33.3,33.1,33.5,40340,1964,720,88700,1448.484848
05000US48377,"Presidio County, Texas",7144,1.853056,3855.252531,40.8,40,42.1,33453,1982,431,61600,10347.87879
05000US48379,"Rains County, Texas",11087,48.31926,229.4530229,47.8,45.8,49.2,50405,1989,645,95500,6568.484848
05000US48381,"Randall County, Texas",128603,141.0255,911.9129942,35.5,34.3,37,62635,1980,863,151800,1695.151515
05000US48383,"Reagan County, Texas",3625,3.084282,1175.313998,34.9,33.6,37.1,59257,1978,637,85000,5787.272727
05000US48385,"Real County, Texas",3348,4.788611,699.15881,55.5,55.3,55.6,37059,1988,806,110600,8157.575758
05000US48387,"Red River County, Texas",12455,11.93149,1043.876169,45.8,44,47.5,35016,1976,575,62700,3552.727273
05000US48389,"Reeves County, Texas",14438,5.478581,2635.353702,35.2,35.1,35.3,46464,1964,787,44400,5803.030303
05000US48391,"Refugio County, Texas",7315,9.494026,770.4844965,42.8,40.7,43.3,50145,1965,652,77100,4799.393939
05000US48393,"Roberts County, Texas",939,1.01617,924.05773,35.6,35.1,37.4,72500,1959,872,119500,12126.66667
05000US48395,"Robertson County, Texas",16537,19.32606,855.6841622,41.2,38.2,43.8,49142,1982,632,99900,6670.909091
05000US48397,"Rockwall County, Texas",88010,692.4101,127.1067511,37.2,36.4,37.8,89161,2001,1262,206700,3824.242424
05000US48399,"Runnels County, Texas",10411,9.906325,1050.944668,41.8,40.2,44.2,41339,1956,564,75600,2804.242424
05000US48401,"Rusk County, Texas",53197,57.57021,924.0368743,38.4,37.4,39.3,47424,1977,700,107800,3198.181818
05000US48403,"Sabine County, Texas",10367,21.09654,491.407571,50.6,50.5,50.7,32500,1984,545,80700,7492.727273
